"ID";"HI_threat_1";"HI_threat_2";"HI_threat_3";"HI_threat_4";"HI_threat_5";"HI_threat_6";"HI_threat_7";"HI_threat_8";"HI_threat_9";"HI_threat_10";"HI_flight_1";"HI_flight_2";"HI_flight_3";"HI_flight_4";"HI_flight_5";"HI_flight_6";"HI_flight_7";"HI_flight_8";"HI_flight_9";"HI_flight_10";"LI_threat_1";"LI_threat_2";"LI_threat_3";"LI_threat_4";"LI_threat_5";"LI_threat_6";"LI_threat_7";"LI_threat_8";"LI_threat_9";"LI_threat_10";"LI_flight_1";"LI_flight_2";"LI_flight_3";"LI_flight_4";"LI_flight_5";"LI_flight_6";"LI_flight_7";"LI_flight_8";"LI_flight_9";"LI_flight_10"
"vp35";-0,0648316808441558;-0,102087430844156;-0,161434426082251;-0,221341208225108;-0,214954985606061;-0,222807623701299;-0,242108690367965;-0,237817308225108;-0,186513301082251;-0,27675992012987;-0,141700938961039;-0,228733225865801;-0,246730272294372;-0,276997278246753;-0,279377879437229;-0,266573034199134;-0,302404665151515;-0,362468748484849;-0,332048423484849;-0,303207411580087;-0,0729954161255411;-0,186371155411255;-0,226859275649351;-0,219755672077922;-0,333429606601731;-0,333849222077922;-0,381184167316017;-0,426582108982684;-0,388151372077922;-0,394344114935065;-0,0626491766233765;-0,179128679004329;-0,222139077813853;-0,224061337337662;-0,228983088528138;-0,237439432575758;-0,255340894480519;-0,217429264718615;-0,238380658766234;-0,296754940909091
"vp36";-0,0051298893939394;-0,00763653106060606;-0,0106249715367966;-0,0126870012987013;-0,0122940143939394;-0,0107961215367965;-0,0109030762987013;-0,0121283560606061;-0,0133036477272727;-0,0133663286796537;-0,00131024047619046;-0,00105180119047619;-0,000642401190476161;0,00110045357142859;0,000792177380952397;-0,000473327380952349;-0,00083825119047618;-0,000812078571428554;0,00124892261904764;0,00284805000000001;-0,0062823581168831;-0,0145646319264069;-0,016752439069264;-0,0177034331168831;-0,0175219688311688;-0,0185902819264069;-0,0207372319264069;-0,0135406462121212;-0,0121582962121212;-0,0148559664502164;-0,00256575021645024;-0,00678986212121214;-0,00869491807359309;-0,0122737109307359;-0,020058429978355;-0,0239822109307359;-0,0258040633116883;-0,0261591811688312;-0,0283895906926407;-0,0295271430735931
"vp37";-0,00667188279220777;-0,015386333982684;-0,0244124042207792;-0,0297702649350649;-0,0318038637445888;-0,0337328173160173;-0,0402929625541125;-0,0466268696969697;-0,0514659935064935;-0,0540124458874459;-0,0118440170995671;-0,0251323075757576;-0,0353529944805195;-0,0436574182900433;-0,0521696182900433;-0,0601250516233767;-0,0669383551948052;-0,0739267147186148;-0,0769043468614719;-0,0757440754329004;-0,0117725514069264;-0,0249783061688312;-0,0351342121212121;-0,0444402216450217;-0,0534264597402597;-0,0617345621212121;-0,0695575561688312;-0,0770790466450217;-0,084053429978355;-0,0907292430735931;-0,0105804884199134;-0,0220188050865801;-0,0315770074675325;-0,0412061419913421;-0,047516966991342;-0,0446868741341991;-0,0478361788961039;-0,0548871300865801;-0,0625247800865801;-0,0699473300865801
"vp38";0,15536471482684;0,0116355874458873;-0,185448686363636;-0,245248829220779;-0,138050245887446;-0,00049786493506474;0,116068266017316;0,180059861255411;-0,157769226839827;-0,310844499458875;-0,139196115800866;-0,31511063961039;-0,394358913419914;-0,404385568181818;-0,284723484848485;-0,0986687110389614;-0,111014758658009;-0,282926901515151;-0,465150437229437;-0,557948901515152;-0,037767341017316;0,11042521969697;0,0668517196969698;0,0317301839826839;0,0367304101731603;0,0192521363636363;0,114214707792208;0,170055088744589;0,0179900887445888;-0,259452468398268;-0,0306088852813851;-0,110955504329004;-0,105694754329004;-0,0873451352813851;0,112068531385282;0,0796031706709956;0,142430590909091;0,0197303051948054;-0,18837479004329;-0,377632242424242
"vp39";0,0811794940476189;-0,0168663976190477;-0,0984257607142857;-0,123314832142857;-0,180352842857143;-0,315486548809524;-0,300566488095238;-0,25954298452381;-0,326692108333334;-0,308687308333333;0,0420328109307361;0,0449355454545455;0,00770609188311711;0,0252812787878789;0,134240340692641;0,115935157359307;-0,018920195021645;-0,0534940604978355;-0,270157195021645;-0,253694329545455;-0,0785491581168831;-0,128072377164502;-0,152227614069264;-0,152974384307359;-0,179863736688312;-0,214834497402597;-0,321470460497836;-0,442495781926407;-0,418192081926407;-0,429260647402597;-0,14706041969697;-0,197078379220779;-0,147841301839827;-0,158198007792208;-0,221684018506494;-0,372534567316017;-0,460005686363637;-0,385860082792208;-0,430811524458875;-0,491749272077922
"vp40";-0,000229365692640665;-7,74502164502144e-05;-0,000600462121212106;-0,000934496645021629;-0,00115265974025973;-0,00153625974025973;-0,00205075259740258;-0,00256788831168831;-0,00307528474025972;-0,00357943354978354;-0,000663836471861479;-0,00445167694805196;-0,00135320551948054;-0,0016035340909091;-0,00234514123376625;0,000617594480519468;-0,00179487932900435;-0,00369504361471863;-0,0037508579004329;-0,00373331385281387;0,00238118712121213;0,00351028593073591;0,00299696450216451;0,00109472997835497;-0,000654162878787878;0,000906358549783551;0,0013063525974026;-0,000476100974025973;0,000915963311688309;0,000475512121212118;0,000294235930735925;-0,000167418831168822;-0,000978156926406928;-0,00195686406926407;-0,00513794383116881;-0,00107686525974026;-0,00116464859307357;-0,00183848668831169;-0,00404582597402597;-0,0121058724025974
"vp41";-0,19481014025974;-0,365049029545455;-0,391831785497836;-0,309001936688312;-0,338810862878788;-0,396006220021645;-0,503351655735931;-0,533555117640693;-0,547209959307359;-0,558285127164502;-0,131550909848485;-0,229326207467532;-0,268128363419913;-0,234224102705628;-0,179406725324675;-0,171703997943723;-0,251216671753247;-0,32639207056277;-0,380254316991342;-0,324466209848485;-0,125539525;-0,201263603571429;-0,287301986904762;-0,352568394047619;-0,343680446428571;-0,316990617857143;-0,379020380952381;-0,460276310714286;-0,483350226190476;-0,468597053571429;-0,194626653030303;-0,375095155411255;-0,407152450649351;-0,454959863744589;-0,516065179220779;-0,510336842316017;-0,559000275649351;-0,583811874458875;-0,611690543506494;-0,614012270887446
"vp42";-0,00224610779220785;-0,00549111493506491;-0,00836078993506487;-0,0112300923160172;-0,0140819292207791;-0,0168162756493506;-0,0193478744588744;-0,0222098935064935;-0,0252354899350649;-0,0281472196969696;-0,000198253354978362;-0,00241224859307368;-0,00525225097402597;-0,00710888549783555;-0,00838014383116889;-0,00942603668831167;-0,0102321021645022;-0,0117766497835499;-0,0141237164502165;-0,0163248116883117;0,000865135281385265;0,00105238766233772;-0,00208422305194801;-0,00450945995670994;-0,00643379567099568;-0,0086854397186147;-0,0113848682900433;-0,0141534385281385;-0,0168220742424242;-0,019606779004329;-0,00231859610389604;-0,00582993896103896;-0,00900231396103894;-0,0118993449134199;-0,0148525734848485;-0,0178455389610389;-0,0208188758658008;-0,0237250080086579;-0,0267167925324675;-0,0298882377705627
"vp43";-0,126415854978355;-0,300592414502165;-0,445123462121212;-0,504084712121212;-0,559916854978355;-0,59935975974026;-0,594847735930736;-0,606000914502165;-0,606868295454545;-0,615753593073593;-0,113992869047619;-0,285424654761905;-0,430405785714286;-0,52124075;-0,595581166666667;-0,645115190476191;-0,679213297619048;-0,721651797619048;-0,763456;-0,780851285714286;-0,104967522727273;-0,265841451298701;-0,410389367965368;-0,522718117965368;-0,609384844155844;-0,671693844155844;-0,715886784632034;-0,754425141774892;-0,781866427489177;-0,806702927489177;-0,0925492348484847;-0,259976461038961;-0,413701806277056;-0,520533794372295;-0,597615782467532;-0,651929818181818;-0,70289327056277;-0,757906282467532;-0,817040758658009;-0,872243318181818
"vp44";0,012000458874459;-0,00867116017316021;-0,0681040649350652;-0,104438517316017;-0,112415683982684;-0,135199183982684;-0,175653553030303;-0,201958636363636;-0,199159886363636;-0,194780648268398;-0,0521160476190476;-0,124076357142857;-0,189239511904762;-0,224083821428571;-0,283621714285714;-0,337097726190476;-0,397179321428571;-0,466858261904762;-0,52283294047619;-0,559192952380952;-0,0521225735930736;-0,131858775974026;-0,201779383116883;-0,24564779978355;-0,251642133116883;-0,243668787878788;-0,225395811688312;-0,208297133116883;-0,223609359307359;-0,26685429978355;0,0344096612554112;0,0734738160173159;0,0665880064935064;0,0332450660173159;0,0141645064935064;0,0380046731601731;0,0410387326839827;-0,00350944588744597;-0,0586064816017317;-0,108977326839827
"vp45";-0,0636148365800865;-0,168859538961039;-0,262365872294372;-0,286234348484848;-0,251958443722944;-0,207802193722944;-0,114072431818182;-0,0585304913419913;-0,0189966937229436;-0,0423919318181818;-0,0926885606060605;-0,198034846320346;-0,270668501082251;-0,307119965367965;-0,288945524891775;-0,247556655844156;-0,249274382034632;-0,290375072510822;-0,341274465367965;-0,376574489177489;-0,0775497435064934;-0,17740171969697;-0,241270231601732;-0,248943791125541;-0,271640148268398;-0,325801148268398;-0,373122243506494;-0,406327100649351;-0,431423433982684;-0,462458922077922;-0,0775522489177489;-0,136642713203463;-0,127462558441559;-0,15433018939394;-0,184050772727273;-0,180177463203463;-0,186444867965368;-0,215472737012987;-0,25093107034632;-0,299072772727273
"vp46";0,00277637694805184;0,000886734090909003;-0,00560790400432907;-0,0138596635281386;-0,0224366313852814;-0,0302906694805196;-0,0373518397186147;-0,0434566504329004;-0,047234017099567;-0,0505123861471862;0,00844885389610386;0,00652402413419915;-0,00429059610389615;-0,0174091675324676;-0,0303574722943723;-0,0422004472943723;-0,0529915841991342;-0,0628908770562771;-0,0719377377705628;-0,0805855770562771;0,0038644128787878;0,000535387878787863;-0,00833043354978373;-0,0173378728354979;-0,0227781466450217;-0,0270125537878789;-0,0316380740259741;-0,0381704240259741;-0,0459349168831169;-0,053464979978355;0,00579281320346321;0,00331067748917764;-0,00575142489177483;-0,01705572012987;-0,0277369975108224;-0,0385470165584415;-0,0489109534632033;-0,0588453201298701;-0,067880882034632;-0,0762743451298701
"vp47";0,00560771645021636;-0,0375906883116881;-0,116878426406926;-0,203635926406926;-0,252968224025974;-0,28491045021645;-0,326880295454545;-0,368195581168831;-0,405208307359307;-0,436360319264069;-0,024454471861472;-0,113219555194805;-0,233173983766234;-0,26987601948052;-0,269395626623377;-0,301330876623377;-0,354629983766234;-0,401297567099567;-0,433173055194805;-0,475789579004329;-0,0174021341991342;-0,0969252413419913;-0,194000455627706;-0,279690181818182;-0,347257693722944;-0,388290765151515;-0,42217486038961;-0,458348824675324;-0,48733141991342;-0,510809312770563;-0,0111836536796537;-0,105494367965368;-0,217610237012987;-0,323863594155844;-0,414362784632035;-0,482634117965368;-0,537517891774892;-0,585516546536797;-0,626703475108225;-0,662809141774892
"vp48";-0,0466895649350647;-0,177564957792208;-0,308612172077922;-0,43002060064935;-0,512072362554112;-0,586048755411255;-0,663210553030303;-0,753510433982684;-0,860826695887446;-0,925786993506493;-0,0332026103896104;-0,155485860389611;-0,327790265151515;-0,486428086580087;-0,638062384199134;-0,720156574675325;-0,766077574675324;-0,828803324675325;-0,875860396103896;-0,940618634199134;-0,00874035064935041;-0,139354755411255;-0,319281124458874;-0,455508338744589;-0,620215053030303;-0,765117517316017;-0,817813481601732;-0,902308195887446;-1,01190911255411;-1,13300098160173;-0,0377620746753246;-0,179975896103896;-0,349072038961039;-0,493010217532467;-0,630029277056277;-0,762080312770562;-0,895601586580087;-1,0004450508658;-1,07558141991342;-1,1441391461039
"vp49";-0,0254904794372291;-0,109340348484849;-0,213751967532467;-0,307065253246753;-0,383870146103896;-0,446081836580086;-0,494196074675325;-0,533428586580086;-0,56147016991342;-0,574743788961039;-0,0168039080086579;-0,0964091103896102;-0,201757634199134;-0,296312146103896;-0,370991300865801;-0,429867741341991;-0,473978277056277;-0,494771086580087;-0,506861241341991;-0,517765491341991;-0,00503796969696966;-0,0647590054112555;-0,143825326839827;-0,202985195887446;-0,257820362554112;-0,312912636363637;-0,369303779220779;-0,424986898268398;-0,47381916017316;-0,516256648268398;-0,01105408982684;-0,0863732326839827;-0,192156792207792;-0,289585196969697;-0,36539883982684;-0,423218125541126;-0,469432732683983;-0,496799185064935;-0,521154220779221;-0,552628351731602
"vp50";-0,0484004571428572;-0,155331339285714;-0,24217400952381;-0,297734414285714;-0,336344055952381;-0,351050667857143;-0,39402493452381;-0,425661842857143;-0,462530992857143;-0,503017471428571;-0,0476888106060607;-0,144870383225108;-0,241462197510822;-0,280170368939394;-0,292189072510822;-0,30694897012987;-0,298858335606061;-0,329605853463203;-0,337773189177489;-0,332685209415584;-0,0603909562770564;-0,173211006277056;-0,244643069372295;-0,309817628896104;-0,341813786038961;-0,347983132467533;-0,363956497943723;-0,396787034848485;-0,432340608658009;-0,477822186038961;-0,0366133114718618;-0,0959574007575759;-0,147953498376624;-0,171086934090909;-0,149347403138528;-0,111458501948052;-0,120256469805195;-0,141990535281385;-0,180704669805195;-0,193368910281385
"vp52";-0,310230040367965;-0,633144614177489;-0,891505329653679;-1,07030936536797;-1,22936339155844;-1,37982509989177;-1,45113606179654;-1,51651961774892;-1,59062789393939;-1,64066023084416;-0,134187096428571;-0,376130260714286;-0,498811307142857;-0,651275490476191;-0,691049791666666;-0,747000780952381;-0,782058865476191;-0,811114241666667;-0,892929426190476;-0,990452722619048;-0,297059886796536;-0,578354574891775;-0,767322783225108;-0,840711146320346;-0,863761367748918;-0,912733577272728;-1,04258238441558;-1,02425103084416;-1,16178333203463;-1,18279661179654;-0,197419414502164;-0,454642264502164;-0,645529558549784;-0,780037321645022;-0,858851856168831;-0,956806915692641;-0,987197802597403;-1,02481883593074;-1,12236775497836;-1,2868619025974
