ID;time;ActPass;value;Intensity
vp11;2;Active;0,0724489674628712;High
vp11;2;Passive;39,4843401322551;Low
vp11;2;Active;-8,62887535498093;Low
vp12;2;Passive;-26,3158940634616;High
vp12;2;Active;-23,0269462028344;High
vp12;2;Passive;-13,6236270135026;Low
vp12;2;Active;-28,2488587561836;Low
vp13;2;Passive;-11,1328331652205;High
vp13;2;Active;-19,7051035895348;High
vp13;2;Passive;8,98246124365029;Low
vp13;2;Active;-8,04517168843001;Low
vp14;2;Passive;-22,455990960598;High
vp14;2;Active;-36,8149314451218;High
vp14;2;Passive;-17,2854528278112;Low
vp14;2;Active;-5,32345579416538;Low
vp15;2;Passive;-46,7606906375885;High
vp15;2;Active;-38,6774730052948;High
vp15;2;Passive;-10,5673101456584;Low
vp15;2;Active;-37,7397279949188;Low
vp16;2;Passive;-27,9128793992996;High
vp16;2;Active;-34,3760866098404;High
vp16;2;Passive;-22,1304644224318;Low
vp16;2;Active;-26,1639500870705;Low
vp17;2;Passive;-8,18414381925418;High
vp17;2;Active;-34,1154822130203;High
vp17;2;Passive;-11,2949950671229;Low
vp17;2;Active;-14,5519599006269;Low
vp18;2;Passive;-15,3417620803695;High
vp18;2;Active;-19,6147144030929;High
vp18;2;Passive;-29,0762017541733;Low
vp18;2;Active;-16,1762543402463;Low
vp19;2;Passive;-38,4577622356415;High
vp19;2;Active;-59,1222821407318;High
vp19;2;Passive;-25,0400763114691;Low
vp19;2;Active;-32,0603458108902;Low
vp20;2;Passive;-27,2111648227796;High
vp20;2;Active;-23,1791921238899;High
vp20;2;Passive;-13,3535400128067;Low
vp20;2;Active;-29,5038689446449;Low
vp21;2;Passive;7,85177086755587;High
vp21;2;Active;0,426480965853669;High
vp21;2;Passive;-22,4880382551551;Low
vp21;2;Active;-19,9329006227218;Low
vp23;2;Passive;-21,1184079773687;High
vp23;2;Active;-26,1412569723912;High
vp23;2;Passive;-15,6072243848547;Low
vp23;2;Active;-27,6925661386736;Low
vp24;2;Passive;-21,7418712983131;High
vp24;2;Active;-19,7912040085886;High
vp24;2;Passive;-16,8345058507919;Low
vp24;2;Active;-17,9964292180538;Low
vp25;2;Passive;6,23173752276273;High
vp25;2;Active;2,7233957856521;High
vp25;2;Passive;-12,3807154736595;Low
vp25;2;Active;6,6737798470562;Low
vp26;2;Passive;-54,3160008716583;High
vp26;2;Active;-58,4461791667938;High
vp26;2;Passive;-52,8255545330048;Low
vp26;2;Active;-51,9278786029816;Low
vp27;2;Passive;-16,2362575864304;High
vp27;2;Active;-43,4448609948456;High
