ID;time;ActPass;value;Intensity
vp19;3;Passive;2,87479423975875;Low
vp19;3;Active;-16,3609512420185;Low
vp20;3;Passive;-22,4480430309772;High
vp20;3;Active;-25,1419188935757;High
vp20;3;Passive;0,173635818597861;Low
vp20;3;Active;-13,1063712561727;Low
vp21;3;Passive;-9,52998316828138;High
vp21;3;Active;-5,31773267504391;High
vp21;3;Passive;1,0250538684167;Low
vp21;3;Active;-8,14030958007439;Low
vp23;3;Passive;16,6278671091395;High
vp23;3;Active;10,9799471539492;High
vp23;3;Passive;-17,5001198471785;Low
vp23;3;Active;28,2817044801656;Low
vp24;3;Passive;-15,1374027012638;High
vp24;3;Active;22,2715099433325;High
vp24;3;Passive;-4,8492698424058;Low
vp24;3;Active;-10,036373922741;Low
vp25;3;Passive;5,60054527233425;High
vp25;3;Active;-1,25437995015737;High
vp25;3;Passive;-12,0473114953265;Low
vp25;3;Active;18,2796106899017;Low
vp26;3;Passive;-24,7189556446075;High
vp26;3;Active;-34,9715902061462;High
vp26;3;Passive;-23,4063520355225;Low
vp26;3;Active;-28,6965411267281;Low
vp27;3;Passive;-1,11171643349621;High
vp27;3;Active;-41,6639660224915;High
vp27;3;Passive;-23,8108433043957;Low
vp27;3;Active;-23,7270810683668;Low
vp28;3;Passive;-18,0589194776267;High
vp28;3;Active;-37,4581548318863;High
vp28;3;Passive;-6,77850520290248;Low
vp28;3;Active;-27,2518669486046;Low
vp29;3;Passive;4,8030704294052;High
vp29;3;Active;4,0459103792505;High
vp29;3;Passive;-23,5988173575401;Low
vp29;3;Active;-25,6494322526455;Low
vp31;3;Passive;-10,5617137616873;High
vp31;3;Active;-9,59414309947006;High
vp31;3;Passive;-1,97753645207785;Low
vp31;3;Active;-16,951265663147;Low
vp32;3;Passive;-47,7636472711563;High
vp32;3;Active;-44,4186642589569;High
vp32;3;Passive;-19,3252093935148;Low
vp32;3;Active;-37,1682342586517;Low
vp33;3;Passive;-0,862669443850056;High
vp33;3;Active;-11,8969856732525;High
vp33;3;Passive;9,90618618232291;Low
vp33;3;Active;-4,4276823110499;Low
vp34;3;Passive;34,7885148152113;High
vp34;3;Active;-22,1634142889977;High
vp34;3;Passive;11,1934517431585;Low
vp34;3;Active;-8,74575322401128;Low
vp35;3;Passive;-14,1906382905906;High
vp35;3;Active;-36,4094677495956;High
vp35;3;Passive;-0,607039671894861;Low
vp35;3;Active;-7,60362683003466;Low
vp36;3;Passive;-1,3203591479715;High
vp36;3;Active;-10,0252408313891;High
vp36;3;Passive;22,5166931967735;Low
vp36;3;Active;16,7011833887019;Low
vp37;3;Passive;-7,1829188665296;High
vp37;3;Active;-12,0444537980556;High
vp37;3;Passive;-17,5031287727356;Low
vp37;3;Active;-15,9308484787941;Low
vp38;3;Passive;-6,44122489204817;High
vp38;3;Active;-12,6106596764345;High
vp38;3;Passive;2,64529035636451;Low
vp38;3;Active;-13,6776885178452;Low
vp39;3;Passive;-46,5157104454041;High
vp39;3;Active;-40,0956074199676;High
vp39;3;Passive;-30,7627301263809;Low
vp39;3;Active;-26,1843023718423;Low
vp40;3;Passive;-1,15184183790558;High
vp40;3;Active;4,1485967673111;High
vp40;3;Passive;7,88138220375613;Low
vp40;3;Active;14,6648486003736;Low
vp41;3;Passive;-31,5985136013031;High
vp41;3;Active;-12,8429796769544;High
vp41;3;Passive;-13,11668955791;Low
vp41;3;Active;-12,9908873337507;Low
vp42;3;Passive;-18,8848514242172;High
vp42;3;Active;-6,33255525026086;High
vp42;3;Passive;15,4894556734292;Low
vp42;3;Active;-25,1850069832802;Low
vp43;3;Passive;-12,118157398819;High
vp43;3;Active;-20,0347290844917;High
vp43;3;Passive;-13,4843441765159;Low
vp43;3;Active;-4,77915906595718;Low
vp44;3;Passive;-15,1441893487552;High
vp44;3;Active;-36,8327422161102;High
vp44;3;Passive;-1,66811100379564;Low
vp44;3;Active;14,4136853174604;Low
vp45;3;Passive;-48,27607853508;High
vp45;3;Active;-57,3639834499359;High
